"","area_code","area","cluster_code","cluster","pathway_code","pathway","soc_code","soc_title","predominant_occ_prep_combo","predominant_education_level","training","work_experience","2020_nontrad_status","estimate","projection","change","fraction_change","fraction_change_us","annual_openings","mean_income","median_income","pathway_for_labels","pathway_for_labels_change"
"95","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.0999999046325684","Audio/Video Technology and Film","274011","Audio and Video Equipment Technicians","Bachelor's Degree & Training / Certification","Bachelor's Degree","Training / Certification",NA,"No data",1950,2141,191,0.0979487150907516,0.116,238,50901,46323,"Audio/
Video
Technology
and
Film","Audio/Video Technology and Film
(9.8%)"
"96","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.0999999046325684","Audio/Video Technology and Film","274031","Camera Operators, Television, Video, and Motion Picture","Bachelor's Degree","Bachelor's Degree",NA,NA,"No data",568,586,18,0.031690139323473,0.081,58,56375,56151,"Audio/
Video
Technology
and
Film","Audio/Video Technology and Film
(3.2%)"
"97","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.0999999046325684","Audio/Video Technology and Film","274032","Film and Video Editors","Bachelor's Degree","Bachelor's Degree",NA,NA,"No data",363,406,43,0.118457302451134,0.139,41,65715,60536,"Audio/
Video
Technology
and
Film","Audio/Video Technology and Film
(11.8%)"
"98","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.0999999046325684","Audio/Video Technology and Film","492097","Electronic Home Entertainment Equipment Installers and Repairers","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"No data",443,450,7,0.0158013552427292,-0.015,50,43777,39533,"Audio/
Video
Technology
and
Film","Audio/Video Technology and Film
(1.6%)"
"99","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.2000000476837158","Printing Technology",NA,NA,NA,NA,NA,NA,"No data",6156,5213,-943,-0.15318389236927,NA,565,NA,NA,"Printing
Technology","Printing Technology
(-15.3%)"
"100","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.2000000476837158","Printing Technology","515111","Prepress Technicians and Workers","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"No data",716,562,-154,-0.215083792805672,-0.208,63,43746,42959,"Printing
Technology","Printing Technology
(-21.5%)"
"101","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.2000000476837158","Printing Technology","515112","Printing Press Operators","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"F",4141,3569,-572,-0.138130888342857,-0.118,358,39573,38919,"Printing
Technology","Printing Technology
(-13.8%)"
"102","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.2000000476837158","Printing Technology","515113","Print Binding and Finishing Workers","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"No data",1299,1082,-217,-0.167051583528519,-0.152,144,38387,38100,"Printing
Technology","Printing Technology
(-16.7%)"
"103","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.2999999523162842","Visual Arts",NA,NA,NA,NA,NA,NA,"No data",15474,15702,228,0.0147343929857016,NA,1607,NA,NA,"Visual
Arts","Visual Arts
(1.5%)"
"104","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.2999999523162842","Visual Arts","254012","Curators","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"No data",317,344,27,0.0851735025644302,0.095,39,64239,61981,"Visual
Arts","Visual Arts
(8.5%)"
"105","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.2999999523162842","Visual Arts","254013","Museum Technicians and Conservators","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"No data",447,484,37,0.0827740505337715,0.087,55,45885,42986,"Visual
Arts","Visual Arts
(8.3%)"
"106","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.2999999523162842","Visual Arts","271011","Art Directors","Bachelor's Degree & Work experience","Bachelor's Degree",NA,"Work experience","No data",1236,1242,6,0.00485436897724867,0.009,135,93368,80803,"Visual
Arts","Visual Arts
(0.5%)"
"107","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.2999999523162842","Visual Arts","271012","Craft Artists","Bachelor's Degree & Training / Certification","Bachelor's Degree","Training / Certification",NA,"No data",220,220,0,0,-0.003,24,NA,NA,"Visual
Arts","Visual Arts
(0.0%)"
"108","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.2999999523162842","Visual Arts","271013","Fine Artists, Including Painters, Sculptors, and Illustrators","Bachelor's Degree & Training / Certification","Bachelor's Degree","Training / Certification",NA,"No data",518,550,32,0.0617760606110096,0.008,61,60994,60160,"Visual
Arts","Visual Arts
(6.2%)"
"109","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.2999999523162842","Visual Arts","271019","Artists and Related Workers, All Other","Bachelor's Degree & Training / Certification","Bachelor's Degree","Training / Certification",NA,"No data",476,498,22,0.0462184883654118,0.022,55,64595,69204,"Visual
Arts","Visual Arts
(4.6%)"
"110","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.2999999523162842","Visual Arts","271023","Floral Designers","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"M",1423,1295,-128,-0.0899508073925972,-0.138,122,28549,26666,"Visual
Arts","Visual Arts
(-9.0%)"
"111","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.2999999523162842","Visual Arts","271024","Graphic Designers","Bachelor's Degree","Bachelor's Degree",NA,NA,"N",6477,6775,298,0.0460089556872845,0.03,691,61594,56527,"Visual
Arts","Visual Arts
(4.6%)"
"112","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.2999999523162842","Visual Arts","271025","Interior Designers","Bachelor's Degree","Bachelor's Degree",NA,NA,"M",1579,1599,20,0.0126662440598011,0.043,161,53587,51257,"Visual
Arts","Visual Arts
(1.3%)"
"113","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.2999999523162842","Visual Arts","271027","Set and Exhibit Designers","Bachelor's Degree","Bachelor's Degree",NA,NA,"No data",257,264,7,0.0272373538464308,0.047,27,48551,42406,"Visual
Arts","Visual Arts
(2.7%)"
"114","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.2999999523162842","Visual Arts","271029","Designers, All Other","Bachelor's Degree","Bachelor's Degree",NA,NA,"No data",129,126,-3,-0.0232558138668537,0.047,13,67271,62540,"Visual
Arts","Visual Arts
(-2.3%)"
"115","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.2999999523162842","Visual Arts","274021","Photographers","Bachelor's Degree & Training / Certification","Bachelor's Degree","Training / Certification",NA,"N",2395,2305,-90,-0.0375782884657383,-0.063,224,38072,33391,"Visual
Arts","Visual Arts
(-3.8%)"
"116","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.4000000953674316","Performing Arts",NA,NA,NA,NA,NA,NA,"No data",6252,6371,119,0.0190339088439941,NA,731,NA,NA,"Performing
Arts","Performing Arts
(1.9%)"
"117","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.4000000953674316","Performing Arts","272011","Actors","Bachelor's Degree & Training / Certification","Bachelor's Degree","Training / Certification",NA,"No data",939,983,44,0.0468583591282368,0.009,117,NA,NA,"Performing
Arts","Performing Arts
(4.7%)"
"118","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.4000000953674316","Performing Arts","272012","Producers and Directors","Bachelor's Degree & Work experience","Bachelor's Degree",NA,"Work experience","N",2550,2605,55,0.0215686280280352,0.048,259,70964,66274,"Performing
Arts","Performing Arts
(2.2%)"
"119","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.4000000953674316","Performing Arts","272032","Choreographers","HS Diploma & Training / Certification & Work experience","High School Diploma","Training / Certification","Work experience","No data",600,581,-19,-0.0316666662693024,-0.028,101,59254,61167,"Performing
Arts","Performing Arts
(-3.2%)"
"120","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.4000000953674316","Performing Arts","272041","Music Directors and Composers","Bachelor's Degree & Work experience","Bachelor's Degree",NA,"Work experience","N",475,480,5,0.0105263162404299,0.012,57,NA,NA,"Performing
Arts","Performing Arts
(1.1%)"
"121","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.4000000953674316","Performing Arts","272042","Musicians and Singers","Bachelor's Degree & Training / Certification","Bachelor's Degree","Training / Certification",NA,"N",1234,1259,25,0.0202593188732862,0.002,150,NA,NA,"Performing
Arts","Performing Arts
(2.0%)"
"122","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.4000000953674316","Performing Arts","273099","Media and Communication Workers, All Other","Bachelor's Degree & Training / Certification","Bachelor's Degree","Training / Certification",NA,"No data",454,463,9,0.0198237877339125,0.073,47,40462,28844,"Performing
Arts","Performing Arts
(2.0%)"
"123","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.5","Journalism and Broadcasting",NA,NA,NA,NA,NA,NA,"No data",14046,14333,287,0.0204328633844852,NA,1548,NA,NA,"Journalism
and
Broadcasting","Journalism and Broadcasting
(2.0%)"
"124","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.5","Journalism and Broadcasting","273011","Radio and Television Announcers","Bachelor's Degree","Bachelor's Degree",NA,NA,"No data",804,712,-92,-0.114427857100964,-0.073,78,44420,32832,"Journalism
and
Broadcasting","Journalism and Broadcasting
(-11.4%)"
"125","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.5","Journalism and Broadcasting","273022","Reporters and Correspondents","Bachelor's Degree","Bachelor's Degree",NA,NA,"No data",845,767,-78,-0.0923076942563057,-0.121,91,50392,40208,"Journalism
and
Broadcasting","Journalism and Broadcasting
(-9.2%)"
"126","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.5","Journalism and Broadcasting","273041","Editors","Bachelor's Degree & Work experience","Bachelor's Degree",NA,"Work experience","N",3991,4048,57,0.0142821343615651,-0.029,445,73925,66183,"Journalism
and
Broadcasting","Journalism and Broadcasting
(1.4%)"
"127","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.5","Journalism and Broadcasting","273042","Technical Writers","Bachelor's Degree & Training / Certification & Work experience","Bachelor's Degree","Training / Certification","Work experience","N",3093,3566,473,0.152925968170166,0.085,371,86938,81627,"Journalism
and
Broadcasting","Journalism and Broadcasting
(15.3%)"
"128","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.5","Journalism and Broadcasting","273043","Writers and Authors","Bachelor's Degree & Training / Certification","Bachelor's Degree","Training / Certification",NA,"N",3189,3144,-45,-0.0141110066324472,-0.001,326,69794,67495,"Journalism
and
Broadcasting","Journalism and Broadcasting
(-1.4%)"
"129","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.5","Journalism and Broadcasting","274012","Broadcast Technicians","Bachelor's Degree & Training / Certification","Bachelor's Degree","Training / Certification",NA,"No data",898,869,-29,-0.0322939865291119,0.011,91,47177,37888,"Journalism
and
Broadcasting","Journalism and Broadcasting
(-3.2%)"
"130","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.5","Journalism and Broadcasting","274099","Media and Communication Equipment Workers, All Other","Bachelor's Degree & Training / Certification","Bachelor's Degree","Training / Certification",NA,"No data",516,518,2,0.00387596897780895,0.029,55,95016,94690,"Journalism
and
Broadcasting","Journalism and Broadcasting
(0.4%)"
"131","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.5","Journalism and Broadcasting","439031","Desktop Publishers","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"No data",233,199,-34,-0.145922750234604,-0.159,22,50600,47750,"Journalism
and
Broadcasting","Journalism and Broadcasting
(-14.6%)"
"132","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.5","Journalism and Broadcasting","439081","Proofreaders and Copy Markers","Bachelor's Degree","Bachelor's Degree",NA,NA,"No data",477,510,33,0.069182388484478,0.038,69,40510,38340,"Journalism
and
Broadcasting","Journalism and Broadcasting
(6.9%)"
"133","0","Virginia","3","Arts, Audio/Video Technology, and Communications","3.5999999046325684","Telecommunications",NA,NA,NA,NA,NA,NA,"No data",11055,12252,1197,0.108276799321175,NA,1414,NA,NA,"Telecommunications","Telecommunications
(10.8%)"
