Area Code,Area,Cluster Code,Cluster,Pathway Code,Pathway,SOC Code,SOC Title,Predominant Occ Prep Combo,Predominant Education Level,Training,Work Experience,2020 Nontrad Status,2018 Estimate,2028 Projection,2018-28 Change,Percent Change,Percent Change-US,Annual Openings,2018 Mean Income,2018 Median Income,,,,,,,,
441,Southwestern Virginia (LWDA I),5,Education and Training,5.3,Teaching/Training,252054,"Special Education Teachers, Secondary School",Bachelor's Degree,Bachelor's Degree,.,.,No data,63,58,-5,-7.9%,3.0%,4,"$48,795","$46,438",,,,,,,,
441,Southwestern Virginia (LWDA I),5,Education and Training,5.3,Teaching/Training,253097,"Teachers and Instructors, All Other, Except Substitute Teachers",Bachelor's Degree,Bachelor's Degree,.,.,No data,170,167,-3,-1.8%,8.5%,20,"$47,058","$44,769",,,,,,,,
441,Southwestern Virginia (LWDA I),5,Education and Training,5.3,Teaching/Training,253098,Substitute Teachers,Bachelor's Degree,Bachelor's Degree,.,.,No data,859,796,-63,-7.3%,3.3%,88,"$21,361","$18,948",,,,,,,,
441,Southwestern Virginia (LWDA I),5,Education and Training,5.3,Teaching/Training,259041,Teacher Assistants,Some College/Associate Degree,Some College/Associate Degree,.,.,M,511,474,-37,-7.2%,4.0%,48,"$22,432","$20,028",,,,,,,,
441,Southwestern Virginia (LWDA I),5,Education and Training,5.3,Teaching/Training,272022,Coaches and Scouts,Bachelor's Degree,Bachelor's Degree,.,.,N,124,125,1,0.8%,10.5%,18,"$37,796","$31,472",,,,,,,,
441,Southwestern Virginia (LWDA I),6,Finance,.,.,.,.,.,.,.,.,.,"2,247","2,155",-92,-4.1%,.,221,.,.,,,,,,,,
441,Southwestern Virginia (LWDA I),6,Finance,6.3,Accounting,.,.,.,.,.,.,.,"1,344","1,267",-77,-5.7%,.,135,.,.,,,,,,,,
441,Southwestern Virginia (LWDA I),6,Finance,6.3,Accounting,132011,Accountants and Auditors,Bachelor's Degree,Bachelor's Degree,.,.,N,303,320,17,5.6%,6.4%,31,"$59,861","$55,609",,,,,,,,
441,Southwestern Virginia (LWDA I),6,Finance,6.3,Accounting,433021,Billing and Posting Clerks,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,M,180,182,2,1.1%,10.3%,19,"$37,071","$31,544",,,,,,,,
441,Southwestern Virginia (LWDA I),6,Finance,6.3,Accounting,433031,"Bookkeeping, Accounting, and Auditing Clerks",Some College/Associate Degree & Training/Certification,Some College/Associate Degree,Training/Certification,.,M,861,765,-96,-11.1%,-3.9%,85,"$35,578","$32,870",,,,,,,,
441,Southwestern Virginia (LWDA I),6,Finance,6.5,Banking Services,.,.,.,.,.,.,.,420,373,-47,-11.2%,.,41,.,.,,,,,,,,
441,Southwestern Virginia (LWDA I),6,Finance,6.5,Banking Services,433011,Bill and Account Collectors,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,N,53,44,-9,-17.0%,-7.5%,5,"$30,468","$27,639",,,,,,,,
441,Southwestern Virginia (LWDA I),6,Finance,6.5,Banking Services,433071,Tellers,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,M,334,296,-38,-11.4%,-12.2%,33,"$27,223","$27,381",,,,,,,,
441,Southwestern Virginia (LWDA I),6,Finance,6.5,Banking Services,434131,Loan Interviewers and Clerks,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,M,33,33,0,0.0%,8.6%,3,"$32,855","$30,246",,,,,,,,
441,Southwestern Virginia (LWDA I),6,Finance,6.2,Business Finance,.,.,.,.,.,.,.,143,156,13,9.1%,.,12,.,.,,,,,,,,
441,Southwestern Virginia (LWDA I),6,Finance,6.2,Business Finance,113031,Financial Managers,Bachelor's Degree & Work Experience,Bachelor's Degree,.,Work Experience,N,127,141,14,11.0%,16.0%,11,"$94,489","$92,918",,,,,,,,
441,Southwestern Virginia (LWDA I),6,Finance,6.2,Business Finance,132099,"Financial Specialists, All Other",Bachelor's Degree,Bachelor's Degree,.,.,No data,16,15,-1,-6.3%,6.2%,1,"$55,664","$52,016",,,,,,,,
441,Southwestern Virginia (LWDA I),6,Finance,6.4,Insurance,.,.,.,.,.,.,.,214,225,11,5.1%,.,21,.,.,,,,,,,,
441,Southwestern Virginia (LWDA I),6,Finance,6.4,Insurance,131031,"Claims Adjusters, Examiners, and Investigators",Bachelor's Degree & Training/Certification,Bachelor's Degree,Training/Certification,.,No data,20,18,-2,-10.0%,-4.2%,1,"$81,135","$78,413",,,,,,,,
441,Southwestern Virginia (LWDA I),6,Finance,6.4,Insurance,413021,Insurance Sales Agents,Bachelor's Degree & Training/Certification,Bachelor's Degree,Training/Certification,.,N,194,207,13,6.7%,10.2%,20,Confidential,Confidential,,,,,,,,
441,Southwestern Virginia (LWDA I),6,Finance,6.1,Securities and Investments,.,.,.,.,.,.,.,126,134,8,6.3%,.,12,.,.,,,,,,,,
441,Southwestern Virginia (LWDA I),6,Finance,6.1,Securities and Investments,132082,Tax Preparers,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,N,34,39,5,14.7%,5.6%,4,"$23,830","$23,471",,,,,,,,
441,Southwestern Virginia (LWDA I),6,Finance,6.1,Securities and Investments,413031,"Securities, Commodities, and Financial Services Sales Agents",Bachelor's Degree & Training/Certification,Bachelor's Degree,Training/Certification,.,F,92,95,3,3.3%,4.2%,8,"$54,582","$41,866",,,,,,,,
441,Southwestern Virginia (LWDA I),7,Government and Public Administration,.,.,.,.,.,.,.,.,.,681,661,-20,-2.9%,.,56,.,.,,,,,,,,
441,Southwestern Virginia (LWDA I),7,Government and Public Administration,7.7,Public Management and Administration,.,.,.,.,.,.,.,369,347,-22,-6.0%,.,32,.,.,,,,,,,,
441,Southwestern Virginia (LWDA I),7,Government and Public Administration,7.7,Public Management and Administration,119131,Postmasters and Mail Superintendents,Bachelor's Degree & Training/Certification & Work Experience,Bachelor's Degree,Training/Certification,Work Experience,No data,30,19,-11,-36.7%,-27.5%,1,"$75,018","$72,779",,,,,,,,
441,Southwestern Virginia (LWDA I),7,Government and Public Administration,7.7,Public Management and Administration,434031,"Court, Municipal, and License Clerks",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,M,83,80,-3,-3.6%,4.4%,8,"$34,885","$31,510",,,,,,,,
441,Southwestern Virginia (LWDA I),7,Government and Public Administration,7.7,Public Management and Administration,434061,"Eligibility Interviewers, Government Programs",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,M,256,248,-8,-3.1%,4.4%,23,"$34,529","$32,280",,,,,,,,
441,Southwestern Virginia (LWDA I),7,Government and Public Administration,7.6,Regulation,.,.,.,.,.,.,.,312,314,2,0.6%,.,24,.,.,,,,,,,,
441,Southwestern Virginia (LWDA I),7,Government and Public Administration,7.6,Regulation,131041,Compliance Officers,Bachelor's Degree & Training/Certification,Bachelor's Degree,Training/Certification,.,N,61,63,2,3.3%,5.8%,6,"$53,334","$46,625",,,,,,,,
441,Southwestern Virginia (LWDA I),7,Government and Public Administration,7.6,Regulation,299011,Occupational Health and Safety Specialists,Bachelor's Degree,Bachelor's Degree,.,.,No data,203,201,-2,-1.0%,6.2%,12,"$74,531","$75,397",,,,,,,,
441,Southwestern Virginia (LWDA I),7,Government and Public Administration,7.6,Regulation,474011,Construction and Building Inspectors,HS Diploma & Training/Certification & Work Experience,HS Diploma,Training/Certification,Work Experience,F,48,50,2,4.2%,6.6%,6,"$49,361","$49,252",,,,,,,,
441,Southwestern Virginia (LWDA I),8,Health Science,.,.,.,.,.,.,.,.,.,"4,681","5,068",387,8.3%,.,402,.,.,,,,,,,,
441,Southwestern Virginia (LWDA I),8,Health Science,8.2,Diagnostic Services,.,.,.,.,.,.,.,143,149,6,4.2%,.,8,.,.,,,,,,,,
441,Southwestern Virginia (LWDA I),8,Health Science,8.2,Diagnostic Services,292032,Diagnostic Medical Sonographers,Some College/Associate Degree,Some College/Associate Degree,.,.,M,20,23,3,15.0%,19.5%,1,"$58,875","$58,134",,,,,,,,
441,Southwestern Virginia (LWDA I),8,Health Science,8.2,Diagnostic Services,292034,Radiologic Technologists,Some College/Associate Degree,Some College/Associate Degree,.,.,N,123,126,3,2.4%,9.0%,7,"$45,664","$46,299",,,,,,,,
441,Southwestern Virginia (LWDA I),8,Health Science,8.3,Health Informatics,.,.,.,.,.,.,.,288,310,22,7.6%,.,26,.,.,,,,,,,,
441,Southwestern Virginia (LWDA I),8,Health Science,8.3,Health Informatics,119111,Medical and Health Services Managers,Bachelor's Degree & Work Experience,Bachelor's Degree,.,Work Experience,N,138,157,19,13.8%,17.6%,14,"$92,676","$87,587",,,,,,,,
441,Southwestern Virginia (LWDA I),8,Health Science,8.3,Health Informatics,211091,Health Educators,Bachelor's Degree,Bachelor's Degree,.,.,No data,54,54,0,0.0%,10.3%,6,"$46,803","$42,726",,,,,,,,
441,Southwestern Virginia (LWDA I),8,Health Science,8.3,Health Informatics,292071,Medical Records and Health Information Technicians,Some College/Associate Degree & Training/Certification,Some College/Associate Degree,Training/Certification,.,No data,96,99,3,3.1%,10.7%,6,"$39,779","$35,262",,,,,,,,
441,Southwestern Virginia (LWDA I),8,Health Science,8.4,Support Services,.,.,.,.,.,.,.,109,127,18,16.5%,.,14,.,.,,,,,,,,
441,Southwestern Virginia (LWDA I),8,Health Science,8.4,Support Services,211022,Healthcare Social Workers,Graduate/Professional Degree & Training/Certification,Graduate/Professional Degree,Training/Certification,.,M,41,45,4,9.8%,17.0%,4,"$51,606","$52,903",,,,,,,,
441,Southwestern Virginia (LWDA I),8,Health Science,8.4,Support Services,312022,Physical Therapist Aides,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,68,82,14,20.6%,22.8%,10,"$34,312","$29,991",,,,,,,,
441,Southwestern Virginia (LWDA I),8,Health Science,8.1,Therapeutic Services,.,.,.,.,.,.,.,"4,141","4,482",341,8.2%,.,354,.,.,,,,,,,,
441,Southwestern Virginia (LWDA I),8,Health Science,8.1,Therapeutic Services,291011,Chiropractors,Graduate/Professional Degree,Graduate/Professional Degree,.,.,F,13,12,-1,-7.7%,7.4%,0,Confidential,Confidential,,,,,,,,
441,Southwestern Virginia (LWDA I),8,Health Science,8.1,Therapeutic Services,291021,"Dentists, General",Graduate/Professional Degree,Graduate/Professional Degree,.,.,No data,36,35,-1,-2.8%,7.6%,1,Confidential,Confidential,,,,,,,,
441,Southwestern Virginia (LWDA I),8,Health Science,8.1,Therapeutic Services,291031,Dietitians and Nutritionists,Bachelor's Degree & Training/Certification,Bachelor's Degree,Training/Certification,.,M,18,19,1,5.6%,11.2%,2,"$41,385","$40,595",,,,,,,,
441,Southwestern Virginia (LWDA I),8,Health Science,8.1,Therapeutic Services,291051,Pharmacists,Graduate/Professional Degree,Graduate/Professional Degree,.,.,N,235,215,-20,-8.5%,0.0%,8,"$92,849","$81,881",,,,,,,,
441,Southwestern Virginia (LWDA I),8,Health Science,8.1,Therapeutic Services,291062,Family and General Practitioners,Graduate/Professional Degree & Training/Certification,Graduate/Professional Degree,Training/Certification,.,No data,95,98,3,3.2%,9.8%,3,"$160,138","$128,864",,,,,,,,
441,Southwestern Virginia (LWDA I),8,Health Science,8.1,Therapeutic Services,291069,"Physicians and Surgeons, All Other",Graduate/Professional Degree & Training/Certification,Graduate/Professional Degree,Training/Certification,.,No data,105,108,3,2.9%,7.8%,3,"$245,209",No data,,,,,,,,
441,Southwestern Virginia (LWDA I),8,Health Science,8.1,Therapeutic Services,291071,Physician Assistants,Graduate/Professional Degree,Graduate/Professional Degree,.,.,N,48,59,11,22.9%,31.1%,4,"$84,540","$93,764",,,,,,,,
441,Southwestern Virginia (LWDA I),8,Health Science,8.1,Therapeutic Services,291122,Occupational Therapists,Graduate/Professional Degree,Graduate/Professional Degree,.,.,M,56,61,5,8.9%,17.9%,3,"$94,785","$97,530",,,,,,,,
441,Southwestern Virginia (LWDA I),8,Health Science,8.1,Therapeutic Services,291123,Physical Therapists,Graduate/Professional Degree,Graduate/Professional Degree,.,.,N,126,143,17,13.5%,21.9%,7,"$85,906","$84,180",,,,,,,,
441,Southwestern Virginia (LWDA I),8,Health Science,8.1,Therapeutic Services,291126,Respiratory Therapists,Some College/Associate Degree,Some College/Associate Degree,.,.,N,99,114,15,15.2%,20.8%,8,"$43,574","$41,801",,,,,,,,
441,Southwestern Virginia (LWDA I),8,Health Science,8.1,Therapeutic Services,291127,Speech-Language Pathologists,Graduate/Professional Degree & Training/Certification,Graduate/Professional Degree,Training/Certification,.,M,70,85,15,21.4%,27.3%,7,"$76,587","$76,804",,,,,,,,
441,Southwestern Virginia (LWDA I),8,Health Science,8.1,Therapeutic Services,291141,Registered Nurses,Bachelor's Degree,Bachelor's Degree,.,.,M,935,"1,019",84,9.0%,12.1%,60,"$53,374","$52,558",,,,,,,,
441,Southwestern Virginia (LWDA I),8,Health Science,8.1,Therapeutic Services,291171,Nurse Practitioners,Graduate/Professional Degree,Graduate/Professional Degree,.,.,M,109,130,21,19.3%,28.2%,8,"$99,379","$95,342",,,,,,,,
441,Southwestern Virginia (LWDA I),8,Health Science,8.1,Therapeutic Services,292021,Dental Hygienists,Some College/Associate Degree,Some College/Associate Degree,.,.,M,63,65,2,3.2%,10.8%,5,"$59,747","$60,090",,,,,,,,
441,Southwestern Virginia (LWDA I),8,Health Science,8.1,Therapeutic Services,292052,Pharmacy Technicians,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,M,346,348,2,0.6%,7.5%,28,"$24,301","$22,968",,,,,,,,
441,Southwestern Virginia (LWDA I),8,Health Science,8.1,Therapeutic Services,292061,Licensed Practical and Licensed Vocational Nurses,Some College/Associate Degree & Training/Certification,Some College/Associate Degree,Training/Certification,.,M,640,673,33,5.2%,10.7%,53,"$36,584","$35,470",,,,,,,,
441,Southwestern Virginia (LWDA I),8,Health Science,8.1,Therapeutic Services,311011,Home Health Aides,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,M,320,390,70,21.9%,36.6%,47,"$19,294","$19,267",,,,,,,,
441,Southwestern Virginia (LWDA I),8,Health Science,8.1,Therapeutic Services,311014,Nursing Assistants,Some College/Associate Degree & Training/Certification,Some College/Associate Degree,Training/Certification,.,M,588,634,46,7.8%,8.9%,74,"$24,635","$24,219",,,,,,,,
441,Southwestern Virginia (LWDA I),8,Health Science,8.1,Therapeutic Services,312021,Physical Therapist Assistants,Some College/Associate Degree,Some College/Associate Degree,.,.,No data,80,92,12,15.0%,27.1%,12,"$62,734","$62,516",,,,,,,,
441,Southwestern Virginia (LWDA I),8,Health Science,8.1,Therapeutic Services,319092,Medical Assistants,Some College/Associate Degree & Training/Certification,Some College/Associate Degree,Training/Certification,.,M,159,182,23,14.5%,22.6%,21,"$26,654","$24,472",,,,,,,,
441,Southwestern Virginia (LWDA I),9,Hospitality and Tourism,.,.,.,.,.,.,.,.,.,"3,390","3,463",73,2.2%,.,599,.,.,,,,,,,,
441,Southwestern Virginia (LWDA I),9,Hospitality and Tourism,9.1,Restaurants and Food/Beverage Services,.,.,.,.,.,.,.,"3,390","3,463",73,2.2%,.,599,.,.,,,,,,,,
441,Southwestern Virginia (LWDA I),9,Hospitality and Tourism,9.1,Restaurants and Food/Beverage Services,351011,Chefs and Head Cooks,HS Diploma & Work Experience,HS Diploma,.,Work Experience,F,12,12,0,0.0%,11.1%,1,"$59,294","$62,324",,,,,,,,
441,Southwestern Virginia (LWDA I),9,Hospitality and Tourism,9.1,Restaurants and Food/Beverage Services,351012,First-Line Supervisors of Food Preparation and Serving Workers,HS Diploma & Work Experience,HS Diploma,.,Work Experience,N,473,475,2,0.4%,10.8%,73,"$29,861","$27,217",,,,,,,,
441,Southwestern Virginia (LWDA I),9,Hospitality and Tourism,9.1,Restaurants and Food/Beverage Services,352012,"Cooks, Institution and Cafeteria",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,246,234,-12,-4.9%,4.6%,33,"$22,489","$20,782",,,,,,,,
441,Southwestern Virginia (LWDA I),9,Hospitality and Tourism,9.1,Restaurants and Food/Beverage Services,352021,Food Preparation Workers,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,N,261,256,-5,-1.9%,8.2%,45,"$18,503","$18,424",,,,,,,,
441,Southwestern Virginia (LWDA I),9,Hospitality and Tourism,9.1,Restaurants and Food/Beverage Services,353021,"Combined Food Preparation and Serving Workers, Including Fast Food",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,N,"1,918","2,017",99,5.2%,17.3%,361,"$19,287","$19,072",,,,,,,,
441,Southwestern Virginia (LWDA I),9,Hospitality and Tourism,9.1,Restaurants and Food/Beverage Services,353031,Waiters and Waitresses,Less than HS & Training/Certification,Less than HS,Training/Certification,.,N,386,366,-20,-5.2%,6.5%,70,"$19,372","$19,110",,,,,,,,
441,Southwestern Virginia (LWDA I),9,Hospitality and Tourism,9.1,Restaurants and Food/Beverage Services,353041,"Food Servers, Nonrestaurant",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,M,94,103,9,9.6%,7.6%,16,"$20,921","$19,919",,,,,,,,
441,Southwestern Virginia (LWDA I),10,Human Services,.,.,.,.,.,.,.,.,.,"2,872","3,109",237,8.3%,.,386,.,.,,,,,,,,
441,Southwestern Virginia (LWDA I),10,Human Services,10.2,Counseling and Mental Health Services,.,.,.,.,.,.,.,667,692,25,3.7%,.,70,.,.,,,,,,,,
441,Southwestern Virginia (LWDA I),10,Human Services,10.2,Counseling and Mental Health Services,193031,"Clinical, Counseling, and School Psychologists",Graduate/Professional Degree & Training/Certification,Graduate/Professional Degree,Training/Certification,.,No data,39,38,-1,-2.6%,14.7%,3,"$85,708","$69,097",,,,,,,,
441,Southwestern Virginia (LWDA I),10,Human Services,10.2,Counseling and Mental Health Services,211015,Rehabilitation Counselors,Graduate/Professional Degree,Graduate/Professional Degree,.,.,No data,46,48,2,4.3%,9.8%,5,"$48,067","$45,166",,,,,,,,
441,Southwestern Virginia (LWDA I),10,Human Services,10.2,Counseling and Mental Health Services,211018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",Bachelor's Degree,Bachelor's Degree,.,.,No data,446,466,20,4.5%,22.5%,49,"$38,452","$37,080",,,,,,,,
441,Southwestern Virginia (LWDA I),10,Human Services,10.2,Counseling and Mental Health Services,211023,Mental Health and Substance Abuse Social Workers,Graduate/Professional Degree & Training/Certification,Graduate/Professional Degree,Training/Certification,.,No data,136,140,4,2.9%,17.8%,13,"$40,113","$38,045",,,,,,,,
441,Southwestern Virginia (LWDA I),10,Human Services,10.1,Early Childhood Development and Services,.,.,.,.,.,.,.,189,141,-48,-25.4%,.,19,.,.,,,,,,,,
